"label","gender","profession","ideology_binary","ideology_multiclass","tweet"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Por cierto, la única mujer que ha hablado y tomado la palabra en esa hora larga ha sido la vicepresidenta."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","El Supremo obliga al Gobierno a incluir los toros en el bono cultural por @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","La bata de cola la pone Belén Rueda... Nos chivan que hay algo muy especial en la gala para Lola Flores, ole, ole"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Las carencias de las viviendas en España dispararon la ansiedad durante la pandemia @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","@user Sí, quizás no esté bien expresado así. Un beso, Iván"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","""Mi filosofía es siempre sumar y cooperar entre las administraciones"". A preguntas del gran @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Avanzamos hoy que a Guerra no lo habían invitado a los 40 años en Sevilla. Él mismo lo ha confirmado hoy en una entrevista en Canal Sur radio. Las cosas tan raras que pasan en este [POLITICAL_PARTY]"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","El Gobierno revive el miedo a la ultraderecha para movilizar a la izquierda: ""Solo hay dos opciones este año electoral"" @user por @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Mira que había hoy animación en el Congreso...Pues hasta cuatro diputados me han preguntado por esto. Es llamativo sin duda. El [POLITICAL_PARTY] andaluz deja perplejos a sus diputados al no llegar a tiempo a enmendar el Presupuesto"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Las consecuencias del bloqueo: deja de funcionar el Tribunal Militar Central y el Supremo suma el próximo martes 18 vacantes @user por @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","[POLITICAL_PARTY] facilita la tramitación de los Presupuestos de [POLITICIAN]"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Cuando el maltrato dura años, pero la condena sólo es por la última bofetada @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Mal día para los que creemos que el [POLITICAL_PARTY] actúa muy mal, según los expertos de forma inconstitucional al cambiar leyes sin garantías, y el [POLITICAL_PARTY] se salta todos los límites, no solo por bloquear el CGPJ sino por usar el Constitucional y 'sus juristas' contra el Congreso. Sin bando"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","El Gobierno presentará una nueva proposición de ley con las enmiendas suspendidas por el TC por @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Marc Marginedas, reportero de guerra: ""No soy un supermán, para mí el secuestro tenía sentido"" @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Moncloa no da por buenas las explicaciones de la secretaria de Igualdad e insiste en pedir una rectificación @user por @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","[POLITICAL_PARTY] es ahora irrelevante en Andalucia pero su huella sigue intacta en las cuentas. Lo que logró se mantiene 👇. El [POLITICAL_PARTY] mantiene en Andalucía las conquistas de [POLITICAL_PARTY]: ayudas antiabortistas y violencia intrafamiliar @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Y para los más frikis, entre los que me incluyo, el homenaje más bonito que este joven ha tenido nunca. El discurso de Hijo Predilecto de Antonio Banderas el 28-F de 2013. (Pienso verlo de nuevo ahora mismo)."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","La ley contra el proxenetismo avanza y coloca al [POLITICAL_PARTY] ante un dilema @user por @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Un pleno surrealista. Un Gobierno sobrado. Una oposición desnortada.. El error del [POLITICAL_PARTY] con las enmiendas al Presupuesto andaluz abre una guerra sin cuartel en el Parlamento andaluz @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","En mi época, cuando un Gobierno pide que se embargue un anuncio hasta que se produzca, se respeta. Eso ya quedó atrás por lo que veo. Ni se cita, ni se respetan los embargos ni se cumplen los off. Así nos va compañeros. Todo por el click."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","""Quintero me engañó muchas veces"". @user iba a verlo a su casa de Huelva y siempre salía convencido de que a la próxima le daría la entrevista. Nunca la hizo pero pasó muy buenos ratos😂"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","""No tengo ninguna aspiración nacional, ninguna, porque tenemos muy buen presidente, [POLITICIAN], que va a ser presidente del Gobierno este mismo año y tengo un compromiso con Andalucía"". Moreno dice. Está siendo interesante el Foro ABC."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","@user A descansar 🥰 a mi me queda un poquito pero voy informando la mar de entretenida."
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Luz de gas de libro. Merece la pena leerlo"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Buenos días! En breve en @user en el último lunes de año. Vamos 💪"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Arranca 40 años después la conmemoración del primer plano del Parlamento de Andalucía, en el Salón de los Tapices de los Reales Alcazares de Sevilla. La foto no hace justicia a lo especial que es el lugar. Día de emociones y reencuentros"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","Aunque de Despeñaperros para arriba no lo entiendan, aquí prefieren pasar página y punto y final al enterramiento del genocida. El alcalde de Sevilla calma la polémica y asegura que la Macarena exhumará a Queipo @user"
"6be00e84eb20da5c761e6193bf722415","female","journalist","left","moderate_left","@user Jajajaja me alegro mucho de que te hayas equivocado"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Vd sabe que eso no es cierto yo no voy de nada"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Esta entrevista me la hizo [HASHTAG] en el 2008 @user estaba nerviosa, todavía no conocía los medios ni trabajaba en ellos. Fue cálido y maravilloso conmigo. Siempre estará en mi corazón y en mi recuerdo 🖤[HASHTAG]. 👇."
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Viendo Los Princesa de Asturias,reconozco que la Reina Leticia va elegantisima y perfecta, pero no es normal que le dejen un vestido que ya llevo hace 4 años Sasha de Osma, de Carolina [POLITICIAN]. Tenemos diseñadores buenísimos para hacerle un vestido unico."
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Solo quería poner aquí donde he visto que publicaron que había estado en El almuerzo y nombramientos de Embajadores de Tabarnia no es cierto. Les deseo suerte"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Amo el cine, forma parte de mi vida, me gusta entrar en el silencio y oscuridad de una Sale"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Muchas gracias @user por tu artículo en @user al fin alguien ha comprendido!. 💓💕"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Tristeza enorme por la pérdida de . Me hizo las dos mejores entrevistas de mi vida. Creaba un ambiente único. Descansa en paz Jesús. Nunca te irás de mi recuerdo."
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Ayer mi primer día de TV en @user 📺 @user buen comienzo de curso"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Concierto de @user que bien lo he pasado y que energía arrolladora en el escenario. Estuvimos sin parar de bailar💃"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Que emocionante el homenaje a Carlos Saura y su familia y el testimonio de amor de de su familia. Para mi fue un director de culto. Su película Pipermín Frappe marcó mi adolescencia y quería ser una mujer tan libre como Geraldine Chaplin"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Pero que tendrá que ver la derecha en esto? Nada"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Tendré un criterio diferente al suyo. Pero con sus argumentos me está dando idea de su falta de respeto y tolerancia."
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user He visto la temporada pasada las mejores puestas en escena. Tengo también mi abono de Opera, pero nuestro género lírico y la temporada de Madrid es fantástica Gracias s su director @user"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Es protocolo y saber comportarse. Ella no lo hace provoca en la Catedral de Santigo no queriendo santiguarse. Da igual que sea atea. Es cuestión de educación y empatía."
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Hola Jerez nos vemos este miércoles 7 de diciembre, en la disco Pandora, fieston espectacular Navideñaño con los mejores Djs, animación, actuacion mía, fotos y masss!! a petarlo q la noche promete y mucho!! muchas ganas de veros y darlo todo con vosotros Y llenar el tanKe juntos"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Pues ya sabe lo que tiene que hacer, vaya saliendo"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Siempre provoca, como la arrogancia de no santiguarse"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Siempre ha sabido comportarse sin dar un escándalo y tragando sapos. Su nuera la humilló públicamente"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Y más que van a ser con su política. Hoy UK anuncia bajada de Impuestos."
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Enhorabuena Argentina y también a Francia que han estado maravillosos!!!"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Yo no critico nada, puedes estar estupenda pero no es un vestido adecuado para una Reina. Se nota que no sois monarquicos"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Pues no listillo!! Es es que va embalado cuando sale al campo metiendo goles"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","No creo Señor @user que a nadie le importe si me voy o me quedo en España. No soy tan importante. Pero gracias por opinar que si lo soy! 😉"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Que maravilla de Juego Argentina!! Siempre quise que fueron los ganadores de este mundial después de España. Da gusto verlos jugar! Arrasan!!!"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user me encantan tus artículos en ABC me lanzo a ellos cada día que escribes. Siempre me haces reflexionar…"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Eso ya está mejor! De la misma forma que no me interesa la suya visto lo visto…"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Todo lo que decís es absolutamente incierto y una vergüenza como mentis. Es un club privado y yo estaba en la peluquería."
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user 😂😂😂 que no dais una ! Que lo puse porque iba Embalao… entro metiendo dos goles! Es galáctico"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user No está mal! Podía haber sido peor. Ella me gusta"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Están hablando por insultar sin ni siquiera saber lo que ha dicho. Yo pago todo y más, mucho más que todos estos impresentables que su único oficio es insultar"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","Mi enhorabuena al pueblo de Chile que ha dado una lección de madurez y democracia al rechazar una Constitución antidemocratica y disparatada. 🇨🇱"
"6bfaa31684f8f6f6b5b6cc004f743883","female","celebrity","right","moderate_right","@user Pues donde tú sabes y es tío va embalado como un rayo"
